,gdp,gdp_trend,gdp_cycle,consumption,consumption_trend,consumption_cycle,investment,investment_trend,investment_cycle,hours,hours_trend,hours_cycle,capital,capital_trend,capital_cycle,tfp,tfp_trend,tfp_cycle,real_m2,real_m2_trend,real_m2_cycle,t_bill_3mo,t_bill_3mo_trend,t_bill_3mo_cycle,pce_inflation,pce_inflation_trend,pce_inflation_cycle,unemployment,unemployment_trend,unemployment_cycle
1973-04-01,38.877864603223344,37.53410673116505,0.03517502287607277,23.112097997473285,22.59940931576621,0.02243243380099491,7.37462596029675,6.502347638334281,0.1258818968699158,109.04932174133836,106.39914337336675,0.024602747051899243,49.69003597357126,49.70417652429422,-0.00028453469197042836,16.66184533701096,16.34363574829467,0.019282824434577073,2.2729145172863475e-05,2.1761657166230037e-05,0.043498453651910296,0.06603333333333335,0.05775888252038953,0.008274450812943819,0.10980585293201163,0.09770727566871709,0.012098577263294538,0.04933333333333333,0.058543066116228254,-0.00920973278289492
1973-07-01,38.473936434689826,37.59113432290295,0.023212803011172234,23.046103606695517,22.652497006522857,0.017226625263047968,7.0928570643711035,6.52019519910203,0.08418391636736966,109.2219844867796,106.1198030873861,0.028813692484739306,49.98111031625302,49.76939398795682,0.004244923826486335,16.438148583720537,16.388937870824556,0.002998179556834568,2.2491281106761724e-05,2.179175510299263e-05,0.0315960357719689,0.08323333333333333,0.05823591146505769,0.024997421868275638,0.10708701609566385,0.09891762328832822,0.008169392807335626,0.048,0.059640808821751386,-0.011640808821751385
1973-10-01,38.643995339150244,37.64518724604232,0.026186285760605887,22.875253527557263,22.704911156394,0.007474442683168547,7.3518635192452555,6.535776020644854,0.11766273271893857,109.21114814746072,105.83950191612892,0.03135933357473686,50.19811893788611,49.839655793863194,0.007166586406063047,16.486853086860965,16.432627941339938,0.003294413694883147,2.2223800382539295e-05,2.181646871428128e-05,0.018498673705611424,0.075,0.058668390587177585,0.016331609412822412,0.09167372473772704,0.1000949732447115,-0.00842124850698446,0.04766666666666666,0.060767751337322096,-0.013101084670655433
1974-01-01,38.115040955018664,37.6978000817076,0.011007240470505497,22.795989929292663,22.757514244620406,0.0016892528695402476,6.859260174616544,6.5500759375925846,0.04612294655061566,108.18624282685188,105.5607448428662,0.024567644831732238,50.469714674096494,49.91442390795915,0.011063429699373906,16.33028081196723,16.475180428428903,-0.008833929064958834,2.2100728611777064e-05,2.183726322708035e-05,0.011992743929569727,0.07616666666666667,0.05904487135915099,0.017121795307515682,0.08104294872649585,0.10125308830998592,-0.020210139583490064,0.051333333333333335,0.0619161100356993,-0.010582776702365966
1974-04-01,38.01201553099203,37.75113424344715,0.006886786502589892,22.866545642163913,22.81128335881205,0.0024196557289464238,6.891375871312821,6.564573568817348,0.04858320573662356,107.92229487496085,105.28807413730243,0.024711319597222392,50.61190892114842,49.9933822003421,0.012296262099704247,16.295964491328807,16.517109167374098,-0.01347926297059665,2.1740586482567387e-05,2.1855864952011937e-05,-0.0052884459318818244,0.08153333333333335,0.05936411250926267,0.022169220824070676,0.09505346050751484,0.10240046797595358,-0.007347007468438735,0.052000000000000005,0.06306991311172276,-0.011069913111722757
1974-07-01,37.46479331143855,37.80762357543597,-0.00910911722329466,22.797331028783578,22.867229055404515,-0.003061371053717732,6.508510774636379,6.580950642326247,-0.011068539024928103,107.00632136775354,105.0275983018966,0.018664754328830746,50.761915624491756,50.07655979121427,0.013593350825876538,16.1338788752955,16.55884200691491,-0.025998880326226104,2.1240902944901994e-05,2.1874171218076908e-05,-0.029377837351939107,0.0819,0.05963557388786458,0.022264426112135423,0.10525255653603495,0.1035329803971769,0.0017195761388580505,0.056333333333333326,0.06420657452479325,-0.007873241191459927
1974-10-01,37.13285691723706,37.86987999479058,-0.01965386417012427,22.26280602503803,22.92640685240508,-0.029371989134246324,6.530635728942218,6.601107142310711,-0.010733090128116407,104.71272479578593,104.78698633769297,-0.0007089417414043453,50.81208233629458,50.1643724505146,0.012829104978671513,16.21213275950772,16.600671336106863,-0.023683238780919602,2.084499797251754e-05,2.189401358755804e-05,-0.049099233220577077,0.0736,0.05988257110832372,0.013717428891676278,0.09748628827296901,0.10464190184855048,-0.007155613575581463,0.066,0.06529658953861672,0.0007034104613832803
1975-01-01,36.50392463735037,37.94031852989199,-0.038594580974358195,22.252920900152727,22.98984014417568,-0.03257910906690764,5.51824733648607,6.626925156620913,-0.18308062097250466,100.92993765377119,104.57506479400256,-0.03547854738862544,50.874386436518236,50.25766691113346,0.012196472827485927,16.31630164985158,16.642622080365268,-0.019802290661581345,2.0670520082176798e-05,2.1916828064082762e-05,-0.05854621191780929,0.0575,0.060142335050327185,-0.0026423350503271825,0.10463656056725877,0.10571958334005574,-0.0010830227727969682,0.08266666666666665,0.06630553264115444,0.016361134025512217
1975-04-01,36.591207595869804,38.020909324802666,-0.0383282718599256,22.452475721167023,23.058142101598765,-0.026618058360899255,5.389066445459011,6.660282850220146,-0.2117897849471959,99.52768701933253,104.40056071183908,-0.047799179279346404,50.68873024013118,50.357701422920066,0.006552037434582214,16.525860797975234,16.684472449621218,-0.009552018430700304,2.1014496410565478e-05,2.194338414270004e-05,-0.043253183452423016,0.05393333333333333,0.06046066998661938,-0.006527336653286045,0.10121444294030348,0.1067539036231894,-0.005539460682885924,0.08866666666666667,0.06719941795190608,0.021467248714760592
1975-07-01,37.006923072373894,38.11272671749925,-0.029443255730079443,22.665165798742184,23.131464608806187,-0.020364595428235877,5.739750349983612,6.7023499182767186,-0.15504248262384435,99.8649618221505,104.26986402900303,-0.04316349315020673,50.428112453880985,50.46613110042458,-0.0007536336465534532,16.707015332133754,16.725791418538257,-0.0011232134064322885,2.128086016590075e-05,2.197365262194126e-05,-0.032036042572640255,0.06330000000000001,0.060881728730538265,0.002418271269461744,0.10314808338144023,0.10773206456021514,-0.004583981178774912,0.08466666666666667,0.06795448529913727,0.016712181367529402
1975-10-01,37.32150822154729,38.215948679913765,-0.023683144804182987,22.798024068550436,23.209578043738738,-0.01789117164257048,5.851607869930395,6.753460221315568,-0.14333852587672324,101.0882277642168,104.18626917229558,-0.030186669112715947,50.301641596041556,50.584835803257214,-0.005614131018075508,16.73092437431412,16.766043655048435,-0.0020968640249079407,2.133094191714419e-05,2.200701103464669e-05,-0.031202395208293154,0.05626666666666668,0.06144558451001354,-0.005178917843346863,0.12214218015408541,0.10863780585047002,0.013504374303615396,0.083,0.0685603915415604,0.014439608458439598
1976-01-01,37.97805656865141,38.33005905804994,-0.00922588595685303,23.154325633744566,23.29195569533752,-0.005926436325235596,6.355200117859028,6.813328692593584,-0.06960740156702405,102.26180178669375,104.15031056875219,-0.018298940480473647,50.2141487634127,50.715694250572334,-0.00993857912658136,16.908292357218997,16.80467708472929,0.006146928049404643,2.1674384293658703e-05,2.2042393198306136e-05,-0.016836446732140686,0.04916666666666667,0.06219382197251826,-0.013027155305851586,0.12659283995980464,0.10945200220505416,0.017140837754750476,0.07733333333333334,0.06901723865124254,0.008316094682090797
1976-04-01,38.08588637728438,38.45397491921178,-0.009618292309166776,23.224525678224964,23.377803891807297,-0.006578158977013082,6.626887316667794,6.881071935108996,-0.03763923504079636,101.84363408448162,104.16062133040076,-0.022495505729068555,50.26868395239796,50.86043331608573,-0.011702981959657688,16.995063608731407,16.841112942151163,0.009099830100217421,2.2003747746853066e-05,2.2078296239690294e-05,-0.0033822643944443342,0.05156666666666667,0.06316478894187336,-0.011598122275206686,0.11440416266271501,0.11016396856900751,0.004240194093707503,0.07566666666666667,0.06933415335553722,0.0063325133111294535
1976-07-01,38.109877979497846,38.58638379126836,-0.012425949634628619,23.408745059473382,23.466231564470363,-0.002452759999358012,6.632046144255836,6.955490141462652,-0.047617920515740764,101.75820643605226,104.2147050171685,-0.0238537683632023,50.372700045125974,51.02049211448444,-0.012777995636094719,17.00274234813943,16.874833117379016,0.007551298273662077,2.21925389774798e-05,2.211297496772885e-05,0.0035916114359242357,0.051500000000000004,0.06438869126983363,-0.012888691269833621,0.10658408391202379,0.11077373291096669,-0.004189648998942905,0.07733333333333334,0.06952545994097431,0.007807873392359027
1976-10-01,38.216991350544504,38.72572739765961,-0.013223953326606974,23.55936634710823,23.556237903347217,0.0001327986265011738,6.671223312071952,7.035179301564229,-0.05311992909625873,101.85593029617567,104.3086507814532,-0.023794933141824792,50.49448524501681,51.1969649627006,-0.013816124966942844,17.02550052632686,16.905412791001403,0.0070783969535570535,2.249228674207822e-05,2.2144626566174822e-05,0.015577564862404358,0.04673333333333333,0.06588848598173186,-0.01915515264839853,0.107956250702689,0.11128397332087686,-0.003327722618187867,0.07766666666666666,0.06960944051490311,0.008057226151763547
1977-01-01,38.499281961517816,38.87012631670864,-0.009586403811592703,23.77760171559759,23.64677063238511,0.0055174758731588724,6.975488764929927,7.118465289635925,-0.020289753903924845,102.48557192624004,104.43702535293102,-0.0188622345745042,50.62545242492297,51.390564134322716,-0.015000116280144749,17.067213417232608,16.932505715800744,0.007924089359413689,2.27880976406597e-05,2.2171488615055827e-05,0.027431199505741688,0.0463,0.06767907467085715,-0.021379074670857152,0.10658901458499281,0.11169474935805886,-0.005105734773066042,0.075,0.06960925710554314,0.00539074289445686
1977-04-01,39.06481457831041,39.01735222087012,0.0012157030275012914,23.865173903157338,23.736763213066983,0.0053952006726216695,7.404839142010322,7.203356430646445,0.027586636274052445,103.95452143986492,104.5928507490546,-0.006121691162475074,50.8121735683825,51.60158135643549,-0.015416355411553617,17.13636610520954,16.955840580322242,0.010590526676670375,2.2968695531884736e-05,2.2192008769622425e-05,0.03439996626652331,0.0484,0.06976338696009338,-0.021363386960093378,0.11193937355029494,0.11200404075519718,-6.466720490223843e-05,0.07133333333333333,0.06955310750745874,0.0017802258258745873
1977-07-01,39.57535679687239,39.16490875886421,0.010425460283763233,24.04077113028066,23.825215067704494,0.00900670964372452,7.736469056587435,7.287672101749972,0.05976122185570043,104.55541193457918,104.76789738682379,-0.0020302137006922294,51.08970207759464,51.829841737910485,-0.014383126712200323,17.2624648615395,16.97523113679617,0.01677919353799684,2.3101642264769154e-05,2.220501437227579e-05,0.03958557271577057,0.054966666666666664,0.07213099055065514,-0.017164323883988475,0.11054395645172699,0.11220663616074322,-0.0016626797090162349,0.06899999999999999,0.0694725587295234,-0.0004725587295234118
1977-10-01,39.400699292920635,39.31029160356471,0.002297207240925747,24.118157173577433,23.91119172438681,0.00861834419922669,7.68798528404547,7.369256476752874,0.042341941516306436,105.11244252049161,104.95349262003744,0.0015133337128947488,51.46382639198374,52.07467939211638,-0.011799669756181519,17.083344757717338,16.99060549478627,0.005443424741725433,2.297905344719814e-05,2.2209814477742554e-05,0.03404879650931747,0.061099999999999995,0.07475810102690701,-0.013658101026907017,0.11103246539774991,0.11229728380614534,-0.0012648184083954295,0.06666666666666667,0.06940029042175176,-0.002733623755085096
1978-01-01,39.35722558753537,39.451216680501005,-0.002385306315558111,24.193180091557423,23.993881231730757,0.008271929881925821,7.768654927561236,7.446140247639086,0.042401227825628496,105.1512879522452,105.14077404087998,9.999342128619304e-05,51.82273851629587,52.33495772567881,-0.00983553509921764,17.01894940181324,17.002072675662937,0.0009921352448629683,2.2973687855441797e-05,2.220627556915668e-05,0.0339746225431341,0.06393333333333334,0.07761020627078605,-0.013676872937452705,0.10245869605572988,0.11226969274803379,-0.009810996692303911,0.06333333333333332,0.06936868688495249,-0.00603535355161916
1978-04-01,40.70235925289856,39.58542564683095,0.02782504637427996,24.63796803105474,24.072591674759725,0.0232147505901259,8.214791533086906,7.51648336785904,0.08883798346060168,107.7510934259808,105.32091644275528,0.022811840639683112,52.18915143150972,52.60913958073022,-0.008015214630435086,17.28073814415914,17.009802645222337,0.015802675078689266,2.2864640425592942e-05,2.2194745817907996e-05,0.02973604501455185,0.06476666666666667,0.08064425785108752,-0.01587759118442085,0.12373206579722605,0.1121167815315335,0.011615284265692555,0.06,0.06940842390508735,-0.009408423905087351
1978-07-01,40.924205272361256,39.71057383480388,0.03010420826894533,24.64312253436105,24.14674917664451,0.020348095493279317,8.413078583873496,7.578598584573505,0.10445917003253058,108.15843937648131,105.48504178188668,0.025028024542987914,52.64256095311279,52.895338001160326,-0.0047902702994542246,17.279967363167106,17.01397878686341,0.01551258692038715,2.279743900213665e-05,2.2176052443385205e-05,0.02763521730787666,0.07313333333333333,0.08380865929102077,-0.010675325957687443,0.1206864531569931,0.1118253368288368,0.008861116328156296,0.06033333333333334,0.06954640517214836,-0.009213071838815014
1978-10-01,41.28068525676538,39.82498581847758,0.035900221547796374,24.688157983006683,24.216127059911308,0.019304876136230664,8.59554226776693,7.63119765127012,0.11899892884808816,108.95992296758672,105.62572830983731,0.03107815452749385,53.12629753581368,53.19136347099499,-0.001223991248272327,17.291593920677858,17.014955027417997,0.016127818041424824,2.2651235594803005e-05,2.2151439092068493e-05,0.022311937410876226,0.0857,0.08704189061930498,-0.0013418906193049807,0.1181684234045186,0.11138940486480212,0.006779018539716478,0.059,0.06980365411118689,-0.010803654111186889
1979-01-01,41.17056954071543,39.92772709295021,0.030652672398367997,24.721488098111912,24.280808103982356,0.017986580582813883,8.567945191238076,7.673496990638447,0.11025549375359978,109.24742764259787,105.73718201111161,0.032658687809977494,53.650543597224924,53.49481991156901,0.0029067761815020354,17.156888236196853,17.01325227133351,0.008407153657990385,2.247159636876392e-05,2.2122531526079704e-05,0.015655512895538237,0.09383333333333335,0.09027575978593572,0.0035575735473976355,0.1204443252959817,0.110808570061993,0.0096357552339887,0.05866666666666667,0.07019543597735504,-0.011528769310688372
1979-04-01,41.04106446466939,40.01876221452408,0.025224738269470137,24.670360813702942,24.34117288921073,0.013433281917688333,8.541508693823841,7.705313497239381,0.10302749878674211,109.13209587692361,105.81566160234279,0.030860498527114366,54.16667850903828,53.803216199328666,0.006732685692444562,17.057410709268904,17.009564113473136,0.002808974234148831,2.236004779773526e-05,2.2091258412129046e-05,0.012093802617417992,0.09376666666666666,0.09344123605927157,0.0003254306073950941,0.10362161989818519,0.11008665372956034,-0.006465033831375144,0.056999999999999995,0.0707302637419855,-0.013730263741985507
1979-07-01,41.15695691294009,40.098834781642545,0.026045699040594616,24.86895002310721,24.397882879039354,0.0191236770294112,8.418201613754595,7.727039290428744,0.08567044661521894,109.63660133514568,105.85960443064927,0.03505754285034701,54.64134847486281,54.11410177878741,0.009696080988178313,17.00237265973201,17.004673783225012,-0.00013533215831440515,2.2296987039497537e-05,2.2059754773337085e-05,0.010696661587026313,0.09673333333333332,0.0964715121911382,0.0002618211421951261,0.117631396662222,0.10923349952367621,0.008397897138545787,0.05866666666666667,0.07140944489559169,-0.012742778228925014
1979-10-01,41.04782485524873,40.169337735649044,0.021633885108358175,24.9407139768142,24.451813156499973,0.019797196719968824,8.256256616957996,7.7396117534170035,0.06461976545024095,109.30145672554927,105.86952020655939,0.031902328432514615,55.03795706526525,54.4251978698512,0.011195832906049752,16.948113301982744,16.999393856214517,-0.003021169890203179,2.2102078706891898e-05,2.2030310268940915e-05,0.003252418592408546,0.11843333333333333,0.09929998432749086,0.019133349005842473,0.11724476391193474,0.10825491045436815,0.008989853457566588,0.05966666666666666,0.07222570551384831,-0.012559038847181653
1980-01-01,41.00254723194048,40.23233677820942,0.01896312264415201,25.018878545102822,24.504140820791463,0.020788565333090592,8.150445293331801,7.744424630472548,0.05109938102742051,108.56414201258909,105.8482712269239,0.025334503775135353,55.43236875635674,54.734504768182354,0.012669386005597971,16.961621045077155,16.994534565126745,-0.0019385899119557237,2.193344093944158e-05,2.200534982194953e-05,-0.0032731418166616066,0.13353333333333334,0.10186021225249875,0.03167312108083459,0.12204600627100559,0.10716193821737521,0.014884068053630378,0.063,0.07316380743603701,-0.010163807436037009
1980-04-01,40.00053063457557,40.29046074144095,-0.007222014875257976,24.376562043305796,24.55635755595597,-0.007348685639416264,7.425606629180483,7.743214434765267,-0.04188252078587951,106.16253368687497,105.80085630843432,0.0034126433763921327,55.80764828705108,55.040363097120114,0.01384413549939989,16.74987250580341,16.990873163332694,-0.014285680495025321,2.1657435441841784e-05,2.1987334022896166e-05,-0.015117727423062277,0.09616666666666668,0.10409771409345965,-0.007931047426792973,0.09443033830133496,0.10597125316684744,-0.01154091486551248,0.07333333333333333,0.07420066310215989,-0.000867329768826558
1980-07-01,39.78850735645754,40.34683460887101,-0.013934832580380974,24.567909351677038,24.61028768734033,-0.0017234607490559384,6.89594026131743,7.737980876778583,-0.11520791441436429,105.23155835072946,105.7339616288032,-0.004762903699942811,55.9782000238242,55.341516328333626,0.011438955448836552,16.73886493344501,16.989165828689437,-0.014842579582859283,2.1734186519527422e-05,2.1978675671733406e-05,-0.011186259119355668,0.09153333333333334,0.10597780367834683,-0.014444470345013491,0.09424102608962158,0.10470882819946833,-0.010467802109846755,0.07666666666666667,0.07530683257257155,0.0013598340940951248
1980-10-01,40.390017196911685,40.40441931791039,-0.000356512694994926,24.782451771168795,24.66765848538412,0.004642800244212264,7.460572202646033,7.730524767835938,-0.03554463342490477,106.28581169585989,105.65449551633677,0.0059575080837044325,56.049899589442134,55.637164602023866,0.007390952018460517,16.874611699639374,16.990017271609855,-0.006815726156249813,2.1557165403096375e-05,2.1981586188541838e-05,-0.019496848868271854,0.13613333333333336,0.10746083793049177,0.028672495402841586,0.10684909986797851,0.10339342314013042,0.003455676727848092,0.074,0.07645233382652097,-0.0024523338265209776
1981-01-01,41.03877373674659,40.46584044942072,0.014059148188479753,24.770521199207124,24.730187636397925,0.0016296159260718035,8.136030951812986,7.722087318223122,0.05221775754317193,106.51876134012008,105.56903793576201,0.008956005538315104,56.260057074615915,55.92689435275013,0.00593943764473881,17.098862930916457,16.99387567295967,0.006158941412483188,2.1289539983685386e-05,2.1998140528125457e-05,-0.032742056819664356,0.1439,0.1084981459792603,0.0354018540207397,0.10775526316717009,0.10203725543740752,0.005718007729762567,0.07433333333333333,0.07760803473956597,-0.0032747014062326357
1981-04-01,40.60124087461649,40.533731231112334,0.0016641321820118904,24.61757029078539,24.799684573061466,-0.007370506808363597,7.829290751429154,7.713733861743806,0.014869566474705831,106.25000286648145,105.48454257378613,0.007230408489838247,56.64199460007845,56.21054703034013,0.007646255291363424,16.90428807587792,17.001118648321565,-0.005711822688848844,2.1370051650130587e-05,2.2030174467856517e-05,-0.03042259406672798,0.14906666666666665,0.10905897726364502,0.04000768940302163,0.12483025101438772,0.10065470233782833,0.024175548676559383,0.074,0.07874327047862278,-0.004743270478622788
1981-07-01,40.948523408786095,40.611101704617575,0.008274281025513641,24.590885548748915,24.878008944438346,-0.011608370184220895,8.191904939838215,7.706776772097078,0.06104642213534284,105.8058768583779,105.40853126225629,0.0037624901483130913,56.93126444987065,56.48817466364883,0.007813335065589122,17.064908970478843,17.01219182015145,0.003093995155605267,2.1275022106620034e-05,2.2079112762155143e-05,-0.03709832418016212,0.15053333333333332,0.10913470738140149,0.04139862595193183,0.11017756840315428,0.09926371484275265,0.010913853560401629,0.07400000000000001,0.0798253295222287,-0.005825329522228695
1981-10-01,40.36511724116487,40.70103242354132,-0.008287481430508947,24.292351676157054,24.96693636576587,-0.027390849197365785,7.915926640057227,7.70259577153439,0.027319375161846793,104.97882115628785,105.34898157179485,-0.003519846571640173,57.30226800864406,56.760105571202935,0.009506491992183008,16.869409048036058,17.02748357550229,-0.009326853356814713,2.1380796112949973e-05,2.214600804709397e-05,-0.03516411539774289,0.1175,0.10874171673616218,0.008758283263837818,0.07782904282718128,0.09789735367146307,-0.02006831084428179,0.08233333333333334,0.08081853580487192,0.0015147975284614257
1982-01-01,39.620805845493905,40.80685174401433,-0.02949562178809817,24.372353007673322,25.068096945317727,-0.028146583218518373,7.118962531070525,7.702863717425237,-0.07883016819310695,102.87643146593679,105.31410646170299,-0.02341880115145578,57.61812830904914,57.02695657244783,0.010313167407487,16.745270148083303,17.047419593881433,-0.017883009632933433,2.150426404209367e-05,2.2231451194940054e-05,-0.03325676376082676,0.12813333333333332,0.10792225987277948,0.02021107346055384,0.06810133348605896,0.09659550070171749,-0.028494167215658533,0.08833333333333333,0.0816835724300892,0.006649760903244137
1982-04-01,39.68057922814166,40.931726031036774,-0.03104358013770092,24.29020862713822,25.182730786409397,-0.036085141357120154,7.0694547018968565,7.709391471237534,-0.08665590876442164,103.0473693460822,105.31189041617296,-0.021737553123324815,57.721223718137175,57.289699644987394,0.007504088924853214,16.741966207934546,17.07233155866166,-0.019540601731944385,2.161609381981599e-05,2.2335594686777143e-05,-0.0327434587253741,0.1242,0.10672406526314582,0.017475934736854187,0.06368681695770184,0.0953854951169962,-0.03169867815929436,0.09433333333333335,0.08238206924987274,0.011951264083460617
1982-07-01,39.4143322115065,41.07812562758883,-0.04134624477614279,24.41992467681492,25.311673240273564,-0.03586629803040209,6.942558062520941,7.7236282376644585,-0.10661392909464151,102.00246134228546,105.34880129602948,-0.03227981808499436,57.816672347295835,57.549698086426005,0.004628293954981544,16.73048579454488,17.102366022290838,-0.021984265905879763,2.160243635080162e-05,2.2458170355999273e-05,-0.03884838131104651,0.09316666666666668,0.10520749330006648,-0.01204082663339981,0.06515094487050965,0.09427686724626982,-0.02912592237576017,0.099,0.08287981221677929,0.01612018778322072
1982-10-01,39.310570807336475,41.24778501862148,-0.04810395482748708,24.78807946072503,25.455222545352225,-0.0265580593057666,6.345519310708346,7.7466347712452945,-0.19950958252150586,100.73729983864861,105.42992286239993,-0.045530357252081544,57.870640997343926,57.80861270339055,0.0010724187425799059,16.816868692542887,17.137465652661103,-0.01888456917430048,2.179439872593608e-05,2.2598482523313046e-05,-0.03622976143449286,0.07906666666666667,0.10344382683555736,-0.024377160168890688,0.08666072069799814,0.09325933574465935,-0.006598615046661205,0.10666666666666666,0.08315005682341775,0.02351660984324891
1983-01-01,39.72279014740822,41.441430432034245,-0.04235603339012872,24.983487539586097,25.613129831146747,-0.024889995808158538,6.467423333810951,7.778993289725983,-0.18464915167117346,101.09858888035525,105.55827643620133,-0.043167015423311916,57.79652291213528,58.06830302118596,-0.004691339331346356,16.961322831655174,17.177340956811303,-0.012655504599782486,2.2763457641061154e-05,2.2755301884301463e-05,0.00035834706094917124,0.08106666666666668,0.10149682320498851,-0.020430156538321836,0.08461811528904173,0.09230441556580105,-0.007686300276759317,0.10366666666666667,0.08317613367976161,0.020490532986905063
1983-04-01,40.521432920075895,41.6585852064559,-0.027676432742937518,25.469215519873906,25.784730942791555,-0.012312004452825764,6.949545401755801,7.8203519045246646,-0.11805330650524981,102.01689043826036,105.73394964320501,-0.035787637876281586,57.75753911279931,58.33070137255831,-0.009874676620813538,17.205004379877927,17.22150037726254,-0.0009583313068506349,2.3117483700718675e-05,2.292687559057251e-05,0.00827937240938681,0.08396666666666666,0.09941500401862444,-0.015448337351957775,0.1028576051224601,0.091379497528927,0.011478107593533099,0.10133333333333333,0.08295607127693638,0.018377262056396948
1983-07-01,41.21449046391279,41.897687572528596,-0.01644073139625668,25.91722720821596,25.96895610315848,-0.00199393783777424,7.2869693989925475,7.869472917090961,-0.0769033472183267,103.77755023836156,105.95423464906543,-0.020757583961833248,57.827125679214696,58.59760326493602,-0.013235827831818092,17.298424001127028,17.269313860562868,0.0016842379192949508,2.3170156075960292e-05,2.311142499581286e-05,0.0025379907217164543,0.09140000000000001,0.09723412203889321,-0.005834122038893205,0.11230150872309208,0.09044716851559631,0.02185434020749577,0.09366666666666665,0.08250070468918438,0.011165961977482264
1983-10-01,41.953946166841924,42.15643937345331,-0.0048149487491429,26.230113601698736,26.16451618439959,0.0025039761456864262,7.943630548741129,7.92452548601066,0.002407976316859184,105.42304039218044,106.21408241522371,-0.0074754910325847135,57.97630540074285,58.87047389047431,-0.01530527328361142,17.413934810906113,17.320136269220313,0.005400966070538082,2.334677524965573e-05,2.3307249494750833e-05,0.001694420345433656,0.088,0.09498027481737795,-0.006980274817377952,0.1057731476345969,0.08947718922461409,0.01629595840998281,0.08533333333333333,0.08183235477953325,0.003500978553800077
1984-01-01,42.59706853841508,42.432071229175314,0.0038809640268784307,26.357552951468048,26.370059169122097,-0.0004743707285652654,8.62035908130067,7.983256970348283,0.07678027072917626,107.00897220797457,106.5070585281332,0.004701423144760852,58.209933972166255,59.150316868205046,-0.01602592045899076,17.48547700903724,17.373334661611924,0.006434111142686216,2.3513082534445278e-05,2.3512637166148257e-05,1.8941477126332984e-05,0.0917,0.09267591357938745,-0.0009759135793874496,0.10691988287041632,0.08845297931741518,0.018466903553001138,0.07866666666666668,0.08098032113724651,-0.0023136544705798373
1984-04-01,43.22310990778903,42.72162704339369,0.01167002363523384,26.68970315651284,26.58423766152775,0.003959370421788844,8.827597899349332,8.043364951198745,0.09303541712619134,108.12461498029549,106.82619105487056,0.012081273312650964,58.69974765669419,59.43758709649641,-0.012491377689428873,17.571637714770194,17.428328037871577,0.008189178172591127,2.3754953613373034e-05,2.372584553878627e-05,0.0012260989180088444,0.09796666666666667,0.09033912687846973,0.007627539788196941,0.10066425480497809,0.08736814342944062,0.013296111375537475,0.07433333333333333,0.07997609146318385,-0.005642758129850517
1984-07-01,43.52390868064879,43.02218242087208,0.01159455901764117,26.785418502469334,26.80565543294263,-0.0007552351520172529,8.939246580052542,8.102866915779884,0.09823337119609565,108.29292081565558,107.16475967758576,0.010472325199852861,59.219828251739465,59.73215093659304,-0.008613994592540308,17.621555043951282,17.484598808389823,0.007802445744437669,2.3793531861466995e-05,2.3945070715428463e-05,-0.00634871381971891,0.1032,0.08798739332218564,0.015212606677814364,0.08346412229863853,0.0862278280108521,-0.002763705712213571,0.07433333333333333,0.07884970742416086,-0.00451637409082753
1984-10-01,43.74744266114851,43.33105016652469,0.009563685701118985,27.014749816743787,27.03293755198512,-0.0006730255007503239,8.770903794222688,8.16019617556572,0.07217164647751906,108.65487136657283,107.51678161925636,0.01052959763047756,59.73067520865953,60.03340422027041,-0.005055433278516652,17.620631760717128,17.54171266788757,0.004488848888134722,2.4066685425673165e-05,2.416846007793911e-05,-0.004219943870232612,0.08803333333333335,0.08564295873046365,0.0023903746028696993,0.07978980786479717,0.08504548958142105,-0.005255681716623883,0.07300000000000001,0.07762768396316197,-0.00462768396316196
1985-01-01,44.07460316254208,43.645782820648215,0.009777060440991026,27.464868188045067,27.264649203858134,0.007316705388269451,8.438075861344547,8.214248080278956,0.026884086896896253,109.27982281649737,107.87690641097484,0.012920952794353013,60.235141579520686,60.340406233132526,-0.0017460369413919707,17.63436514832652,17.599315503806867,0.001989554053531517,2.4494295397918047e-05,2.439399354391916e-05,0.004103313775271289,0.08183333333333334,0.08333757680240597,-0.0015042434690726303,0.09008607766632949,0.0838328573448488,0.006253220321480693,0.07233333333333333,0.07633371328936489,-0.004000379956031558
1985-04-01,44.35678159068714,43.96412382615437,0.00889167405378144,27.69675198108065,27.49929371349083,0.007154828120534695,8.54151288421835,8.264266275555904,0.03299719238466903,109.75424970095904,108.24042569156528,0.013888856150744644,60.63107170700321,60.652005502564386,-0.00034520555135486575,17.656828622568092,17.657098076689184,-1.5260501806668714e-05,2.4709288033822308e-05,2.4619509244396983e-05,0.003640019360203084,0.0746,0.08110449522124158,-0.00650449522124158,0.08315763794309561,0.08259837570376383,0.0005592622393317814,0.073,0.07498859530947036,-0.0019885953094703618
1985-07-01,44.916419334391904,44.284020269924326,0.014179518913094658,28.199878698299823,27.73544847888271,0.01660635293782864,8.418112487403759,8.30962273617744,0.012971423920758784,109.77290301182214,108.60344469676515,0.010710587543067085,61.0272036092668,60.966960046395016,0.000987646719540436,17.836923529114532,17.714769093322555,0.0068719606577229975,2.5017088269604955e-05,2.4842828879030276e-05,0.006989987551712318,0.07106666666666667,0.07897602151803128,-0.007909354851364611,0.09573216556999874,0.0813543973234955,0.014377768246503234,0.07200000000000001,0.07361062969270663,-0.0016106296927066166
