,gdp,gdp_trend,gdp_cycle,consumption,consumption_trend,consumption_cycle,investment,investment_trend,investment_cycle,hours,hours_trend,hours_cycle,capital,capital_trend,capital_cycle,tfp,tfp_trend,tfp_cycle
1986-04-01,45.517668283315196,45.365852244415244,0.003340895670135513,28.554877816064103,28.522219289547536,0.0011443654893730226,8.564462519771377,8.437774682024534,0.014902766140174162,111.6770521406925,112.66083187066145,-0.008770574266296016,52.50608503478139,52.3884056585169,0.002243767520258011,19.15527564537192,18.997772168357606,0.008256450311376007
1986-07-01,45.827754863763865,45.67698312811425,0.0032953894060927524,29.01440453216731,28.753304636476834,0.009039710158382341,8.313163120721015,8.461203019757734,-0.017651187704002425,111.93471464412654,113.00690853949455,-0.009533157984376928,52.823378843371614,52.67505876693196,0.002811798497117657,19.216338317057843,19.05354281017313,0.008507812622126742
1986-10-01,45.942225278522784,45.983005739829345,-0.0008872529017343034,29.126103141792807,28.980626417606018,0.005007235108360764,8.305999609824644,8.479109620670007,-0.02062734849524306,112.46224197625165,113.34104432880606,-0.007783826391546178,53.06166370282354,52.9578483464186,0.001958420437512043,19.175322664226606,19.10857882492716,0.0034867870997534745
1987-01-01,46.14964507361304,46.28304343293304,-0.002886391255950027,29.157881701178542,29.203420610005235,-0.0015605860824048357,8.514201180467436,8.491544845562917,0.0026645521195636235,113.47707577340299,113.66012158468058,-0.0016117646341751168,53.286011989921896,53.23566922577248,0.0009452116662633792,19.12149240373903,19.163022823272065,-0.002169568326890303
1987-04-01,46.484323025493524,46.57617638294751,-0.001974057475867763,29.531263633218654,29.42099729654868,0.0037408731580779175,8.458859277722825,8.498460693175293,-0.004670724797867898,113.72589432241784,113.96043977322833,-0.002060251307619332,53.52362086854738,53.5074614517847,0.0003019574601159647,19.202834573077094,19.21706106092399,-0.000740579236999217
1987-07-01,46.7526942841858,46.86138340748101,-0.0023220689625520485,29.837904486357687,29.632623569243147,0.0069036458608513485,8.389125918017749,8.49983396917432,-0.013110296619648576,114.19205149409939,114.23815389477109,-0.00040364540424242534,53.77228268377098,53.77217898624694,1.9284586567636097e-06,19.23119155540319,19.270855857991812,-0.0020603744104548127
1987-10-01,47.42819131205183,47.137567731704884,0.006146505844267125,29.840739996135206,29.837622618011757,0.00010447264267066103,8.963436961189103,8.495627501856273,0.05360212325871494,115.06152497491769,114.48924773853082,0.00498607271265783,54.00598862467676,54.02877000845322,-0.0004217417505691934,19.383653764374294,19.324562462970913,0.0030531681935221933
1988-01-01,47.556669808669085,47.40354677665804,0.0032249961137718053,30.295080062719315,30.035436869858312,0.008607411608164917,8.516725351776426,8.4857455968158,0.003644151410478358,114.88040753808033,114.70965935891515,0.0014874181009076892,54.3865631031882,54.27616839824013,0.0020318786653596987,19.40831470644938,19.37831292985755,0.001547016815004465
1988-04-01,48.05022055563915,47.65830465993355,0.008189826045482018,30.475256781749927,30.22550508840508,0.00822899400285726,8.651988611400514,8.47038804206648,0.021212870475403545,116.20606485457805,114.89567773830716,0.011340469744653525,54.62834073164562,54.513280917349135,0.0021084505651196572,19.43384346070481,19.432277874780922,8.056301328451809e-05
1988-07-01,48.220882131718795,47.90091191991423,0.006657624253123551,30.686882217170005,30.40742525054952,0.009148443685643048,8.59850912550142,8.449783400611407,0.017448022754667836,116.25861347217719,115.0437048718454,0.010505037577616783,54.91920465288755,54.73907267490929,0.0032853359434046325,19.46093317532419,19.486648658210598,-0.0013205177529704848
1988-10-01,48.74392483560909,48.13067947961834,0.012660770115949571,31.005210077614098,30.58095327921057,0.013777884078159719,8.691182132974124,8.424279987123017,0.031190952622184298,117.26200383464527,115.15097679591388,0.018166671163060144,55.17841828777063,54.95257317214709,0.004101396513670252,19.53022925005695,19.541619766642153,-0.0005830549203351687
1989-01-01,49.13021364239226,48.34712009379649,0.01606753828480434,31.11323250968437,30.746025847764233,0.011872466142519578,8.963441004186901,8.394322795927197,0.0655985741811369,118.1370058832874,115.21551778110447,0.025040575605262738,55.4635505466292,55.15292029140088,0.005616362001166664,19.554802306076184,19.597371715177676,-0.002174562559580373
1989-04-01,49.366739718015396,48.55013634966374,0.016679909203919596,31.258627541504048,30.90285473083826,0.011446853659466516,8.805122937024292,8.360521597019634,0.05181288689573149,118.2809455775783,115.23670255378947,0.026074393274619467,55.77520063156952,55.33939253219552,0.007844340184350429,19.594932402099694,19.654079941679345,-0.003013965489689241
1989-07-01,49.62440864511025,48.740133026413424,0.017980044964887476,31.4491329246242,31.051896182340403,0.012711537612855484,8.682277297154188,8.323824176187102,0.04216206989127258,118.30412275211914,115.21575711350424,0.02645210094538264,56.071327159060154,55.511465721198235,0.01003499055044621,19.65823239755931,19.71189517385507,-0.002726067342863736
1989-10-01,49.60921401763028,48.91804470100342,0.014030242259912118,31.538074449079378,31.193847128828985,0.01097466063754915,8.595661150163526,8.28543447936132,0.036758467336237555,118.07510679074656,115.15583030216953,0.02503466299063639,56.32125129840721,55.668894952165836,0.011650377231029907,19.646376028872975,19.770932747433953,-0.0063199207154576165
