,gdp,gdp_trend,consumption,consumption_trend,investment,investment_trend,hours,hours_trend,capital,capital_trend,tfp,tfp_trend,real_m2,real_m2_trend,t_bill_3mo,t_bill_3mo_trend,pce_inflation,pce_inflation_trend,unemployment,unemployment_trend
1978-01-01,39.35722558753537,39.451216680501005,24.193180091557423,23.993881231730757,7.768654927561236,7.446140247639086,105.1512879522452,105.14077404087998,51.82273851629587,52.33495772567881,17.01894940181324,17.002072675662937,2.2973687855441797e-05,2.220627556915668e-05,0.06393333333333334,0.07761020627078605,0.10245869605572988,0.11226969274803379,0.06333333333333332,0.06936868688495249
1978-04-01,40.70235925289856,39.58542564683095,24.63796803105474,24.072591674759725,8.214791533086906,7.51648336785904,107.7510934259808,105.32091644275528,52.18915143150972,52.60913958073022,17.28073814415914,17.009802645222337,2.2864640425592942e-05,2.2194745817907996e-05,0.06476666666666667,0.08064425785108752,0.12373206579722605,0.1121167815315335,0.06,0.06940842390508735
1978-07-01,40.924205272361256,39.71057383480388,24.64312253436105,24.14674917664451,8.413078583873496,7.578598584573505,108.15843937648131,105.48504178188668,52.64256095311279,52.895338001160326,17.279967363167106,17.01397878686341,2.279743900213665e-05,2.2176052443385205e-05,0.07313333333333333,0.08380865929102077,0.1206864531569931,0.1118253368288368,0.06033333333333334,0.06954640517214836
1978-10-01,41.28068525676538,39.82498581847758,24.688157983006683,24.216127059911308,8.59554226776693,7.63119765127012,108.95992296758672,105.62572830983731,53.12629753581368,53.19136347099499,17.291593920677858,17.014955027417997,2.2651235594803005e-05,2.2151439092068493e-05,0.0857,0.08704189061930498,0.1181684234045186,0.11138940486480212,0.059,0.06980365411118689
1979-01-01,41.17056954071543,39.92772709295021,24.721488098111912,24.280808103982356,8.567945191238076,7.673496990638447,109.24742764259787,105.73718201111161,53.650543597224924,53.49481991156901,17.156888236196853,17.01325227133351,2.247159636876392e-05,2.2122531526079704e-05,0.09383333333333335,0.09027575978593572,0.1204443252959817,0.110808570061993,0.05866666666666667,0.07019543597735504
1979-04-01,41.04106446466939,40.01876221452408,24.670360813702942,24.34117288921073,8.541508693823841,7.705313497239381,109.13209587692361,105.81566160234279,54.16667850903828,53.803216199328666,17.057410709268904,17.009564113473136,2.236004779773526e-05,2.2091258412129046e-05,0.09376666666666666,0.09344123605927157,0.10362161989818519,0.11008665372956034,0.056999999999999995,0.0707302637419855
1979-07-01,41.15695691294009,40.098834781642545,24.86895002310721,24.397882879039354,8.418201613754595,7.727039290428744,109.63660133514568,105.85960443064927,54.64134847486281,54.11410177878741,17.00237265973201,17.004673783225012,2.2296987039497537e-05,2.2059754773337085e-05,0.09673333333333332,0.0964715121911382,0.117631396662222,0.10923349952367621,0.05866666666666667,0.07140944489559169
1979-10-01,41.04782485524873,40.169337735649044,24.9407139768142,24.451813156499973,8.256256616957996,7.7396117534170035,109.30145672554927,105.86952020655939,55.03795706526525,54.4251978698512,16.948113301982744,16.999393856214517,2.2102078706891898e-05,2.2030310268940915e-05,0.11843333333333333,0.09929998432749086,0.11724476391193474,0.10825491045436815,0.05966666666666666,0.07222570551384831
1980-01-01,41.00254723194048,40.23233677820942,25.018878545102822,24.504140820791463,8.150445293331801,7.744424630472548,108.56414201258909,105.8482712269239,55.43236875635674,54.734504768182354,16.961621045077155,16.994534565126745,2.193344093944158e-05,2.200534982194953e-05,0.13353333333333334,0.10186021225249875,0.12204600627100559,0.10716193821737521,0.063,0.07316380743603701
1980-04-01,40.00053063457557,40.29046074144095,24.376562043305796,24.55635755595597,7.425606629180483,7.743214434765267,106.16253368687497,105.80085630843432,55.80764828705108,55.040363097120114,16.74987250580341,16.990873163332694,2.1657435441841784e-05,2.1987334022896166e-05,0.09616666666666668,0.10409771409345965,0.09443033830133496,0.10597125316684744,0.07333333333333333,0.07420066310215989
1980-07-01,39.78850735645754,40.34683460887101,24.567909351677038,24.61028768734033,6.89594026131743,7.737980876778583,105.23155835072946,105.7339616288032,55.9782000238242,55.341516328333626,16.73886493344501,16.989165828689437,2.1734186519527422e-05,2.1978675671733406e-05,0.09153333333333334,0.10597780367834683,0.09424102608962158,0.10470882819946833,0.07666666666666667,0.07530683257257155
1980-10-01,40.390017196911685,40.40441931791039,24.782451771168795,24.66765848538412,7.460572202646033,7.730524767835938,106.28581169585989,105.65449551633677,56.049899589442134,55.637164602023866,16.874611699639374,16.990017271609855,2.1557165403096375e-05,2.1981586188541838e-05,0.13613333333333336,0.10746083793049177,0.10684909986797851,0.10339342314013042,0.074,0.07645233382652097
1981-01-01,41.03877373674659,40.46584044942072,24.770521199207124,24.730187636397925,8.136030951812986,7.722087318223122,106.51876134012008,105.56903793576201,56.260057074615915,55.92689435275013,17.098862930916457,16.99387567295967,2.1289539983685386e-05,2.1998140528125457e-05,0.1439,0.1084981459792603,0.10775526316717009,0.10203725543740752,0.07433333333333333,0.07760803473956597
1981-04-01,40.60124087461649,40.533731231112334,24.61757029078539,24.799684573061466,7.829290751429154,7.713733861743806,106.25000286648145,105.48454257378613,56.64199460007845,56.21054703034013,16.90428807587792,17.001118648321565,2.1370051650130587e-05,2.2030174467856517e-05,0.14906666666666665,0.10905897726364502,0.12483025101438772,0.10065470233782833,0.074,0.07874327047862278
1981-07-01,40.948523408786095,40.611101704617575,24.590885548748915,24.878008944438346,8.191904939838215,7.706776772097078,105.8058768583779,105.40853126225629,56.93126444987065,56.48817466364883,17.064908970478843,17.01219182015145,2.1275022106620034e-05,2.2079112762155143e-05,0.15053333333333332,0.10913470738140149,0.11017756840315428,0.09926371484275265,0.07400000000000001,0.0798253295222287
1981-10-01,40.36511724116487,40.70103242354132,24.292351676157054,24.96693636576587,7.915926640057227,7.70259577153439,104.97882115628785,105.34898157179485,57.30226800864406,56.760105571202935,16.869409048036058,17.02748357550229,2.1380796112949973e-05,2.214600804709397e-05,0.1175,0.10874171673616218,0.07782904282718128,0.09789735367146307,0.08233333333333334,0.08081853580487192
1982-01-01,39.620805845493905,40.80685174401433,24.372353007673322,25.068096945317727,7.118962531070525,7.702863717425237,102.87643146593679,105.31410646170299,57.61812830904914,57.02695657244783,16.745270148083303,17.047419593881433,2.150426404209367e-05,2.2231451194940054e-05,0.12813333333333332,0.10792225987277948,0.06810133348605896,0.09659550070171749,0.08833333333333333,0.0816835724300892
1982-04-01,39.68057922814166,40.931726031036774,24.29020862713822,25.182730786409397,7.0694547018968565,7.709391471237534,103.0473693460822,105.31189041617296,57.721223718137175,57.289699644987394,16.741966207934546,17.07233155866166,2.161609381981599e-05,2.2335594686777143e-05,0.1242,0.10672406526314582,0.06368681695770184,0.0953854951169962,0.09433333333333335,0.08238206924987274
1982-07-01,39.4143322115065,41.07812562758883,24.41992467681492,25.311673240273564,6.942558062520941,7.7236282376644585,102.00246134228546,105.34880129602948,57.816672347295835,57.549698086426005,16.73048579454488,17.102366022290838,2.160243635080162e-05,2.2458170355999273e-05,0.09316666666666668,0.10520749330006648,0.06515094487050965,0.09427686724626982,0.099,0.08287981221677929
1982-10-01,39.310570807336475,41.24778501862148,24.78807946072503,25.455222545352225,6.345519310708346,7.7466347712452945,100.73729983864861,105.42992286239993,57.870640997343926,57.80861270339055,16.816868692542887,17.137465652661103,2.179439872593608e-05,2.2598482523313046e-05,0.07906666666666667,0.10344382683555736,0.08666072069799814,0.09325933574465935,0.10666666666666666,0.08315005682341775
1983-01-01,39.72279014740822,41.441430432034245,24.983487539586097,25.613129831146747,6.467423333810951,7.778993289725983,101.09858888035525,105.55827643620133,57.79652291213528,58.06830302118596,16.961322831655174,17.177340956811303,2.2763457641061154e-05,2.2755301884301463e-05,0.08106666666666668,0.10149682320498851,0.08461811528904173,0.09230441556580105,0.10366666666666667,0.08317613367976161
1983-04-01,40.521432920075895,41.6585852064559,25.469215519873906,25.784730942791555,6.949545401755801,7.8203519045246646,102.01689043826036,105.73394964320501,57.75753911279931,58.33070137255831,17.205004379877927,17.22150037726254,2.3117483700718675e-05,2.292687559057251e-05,0.08396666666666666,0.09941500401862444,0.1028576051224601,0.091379497528927,0.10133333333333333,0.08295607127693638
1983-07-01,41.21449046391279,41.897687572528596,25.91722720821596,25.96895610315848,7.2869693989925475,7.869472917090961,103.77755023836156,105.95423464906543,57.827125679214696,58.59760326493602,17.298424001127028,17.269313860562868,2.3170156075960292e-05,2.311142499581286e-05,0.09140000000000001,0.09723412203889321,0.11230150872309208,0.09044716851559631,0.09366666666666665,0.08250070468918438
1983-10-01,41.953946166841924,42.15643937345331,26.230113601698736,26.16451618439959,7.943630548741129,7.92452548601066,105.42304039218044,106.21408241522371,57.97630540074285,58.87047389047431,17.413934810906113,17.320136269220313,2.334677524965573e-05,2.3307249494750833e-05,0.088,0.09498027481737795,0.1057731476345969,0.08947718922461409,0.08533333333333333,0.08183235477953325
1984-01-01,42.59706853841508,42.432071229175314,26.357552951468048,26.370059169122097,8.62035908130067,7.983256970348283,107.00897220797457,106.5070585281332,58.209933972166255,59.150316868205046,17.48547700903724,17.373334661611924,2.3513082534445278e-05,2.3512637166148257e-05,0.0917,0.09267591357938745,0.10691988287041632,0.08845297931741518,0.07866666666666668,0.08098032113724651
1984-04-01,43.22310990778903,42.72162704339369,26.68970315651284,26.58423766152775,8.827597899349332,8.043364951198745,108.12461498029549,106.82619105487056,58.69974765669419,59.43758709649641,17.571637714770194,17.428328037871577,2.3754953613373034e-05,2.372584553878627e-05,0.09796666666666667,0.09033912687846973,0.10066425480497809,0.08736814342944062,0.07433333333333333,0.07997609146318385
1984-07-01,43.52390868064879,43.02218242087208,26.785418502469334,26.80565543294263,8.939246580052542,8.102866915779884,108.29292081565558,107.16475967758576,59.219828251739465,59.73215093659304,17.621555043951282,17.484598808389823,2.3793531861466995e-05,2.3945070715428463e-05,0.1032,0.08798739332218564,0.08346412229863853,0.0862278280108521,0.07433333333333333,0.07884970742416086
1984-10-01,43.74744266114851,43.33105016652469,27.014749816743787,27.03293755198512,8.770903794222688,8.16019617556572,108.65487136657283,107.51678161925636,59.73067520865953,60.03340422027041,17.620631760717128,17.54171266788757,2.4066685425673165e-05,2.416846007793911e-05,0.08803333333333335,0.08564295873046365,0.07978980786479717,0.08504548958142105,0.07300000000000001,0.07762768396316197
1985-01-01,44.07460316254208,43.645782820648215,27.464868188045067,27.264649203858134,8.438075861344547,8.214248080278956,109.27982281649737,107.87690641097484,60.235141579520686,60.340406233132526,17.63436514832652,17.599315503806867,2.4494295397918047e-05,2.439399354391916e-05,0.08183333333333334,0.08333757680240597,0.09008607766632949,0.0838328573448488,0.07233333333333333,0.07633371328936489
1985-04-01,44.35678159068714,43.96412382615437,27.69675198108065,27.49929371349083,8.54151288421835,8.264266275555904,109.75424970095904,108.24042569156528,60.63107170700321,60.652005502564386,17.656828622568092,17.657098076689184,2.4709288033822308e-05,2.4619509244396983e-05,0.0746,0.08110449522124158,0.08315763794309561,0.08259837570376383,0.073,0.07498859530947036
1985-07-01,44.916419334391904,44.284020269924326,28.199878698299823,27.73544847888271,8.418112487403759,8.30962273617744,109.77290301182214,108.60344469676515,61.0272036092668,60.966960046395016,17.836923529114532,17.714769093322555,2.5017088269604955e-05,2.4842828879030276e-05,0.07106666666666667,0.07897602151803128,0.09573216556999874,0.0813543973234955,0.07200000000000001,0.07361062969270663
1985-10-01,45.117032822381034,44.60360664745448,28.216838128654757,27.97176630788706,8.726215056952778,8.349856923757603,109.99982461223287,108.96296217683722,61.36096387706325,61.283988500434155,17.858433405856942,17.772033290153402,2.517018305115267e-05,2.5061754320055525e-05,0.07166666666666667,0.07698039791432265,0.08494154689071776,0.08011362440827283,0.07033333333333334,0.0722168732362335
1986-01-01,45.31404163990777,44.92136190488265,28.38374261871337,28.20714689268405,8.679602149533649,8.384577955130867,109.28599318968224,109.31666942755622,61.6396797856835,61.60182051722102,17.98393092186943,17.828668217344706,2.5291552825790173e-05,2.5274125932376972e-05,0.06896666666666666,0.07514092328488116,0.0711833954980412,0.07889774526747884,0.07033333333333334,0.0708233760936529
1986-04-01,45.392633151329946,45.23604659531612,28.47643876039167,28.440609052432745,8.540936299252413,8.413632088631477,108.69654157702419,109.66287824759718,62.033352200896026,61.91920779749996,18.038324728344424,17.884502924676244,2.5790807332582665e-05,2.5477789342516697e-05,0.0614,0.07347757542244249,0.06327626144582443,0.07773146566204815,0.07166666666666667,0.0694450112061274
1986-07-01,45.69724248094757,45.54663682521048,28.93177471356184,28.671253143318467,8.289488150588806,8.437058155968794,108.9370033388376,109.99986195721014,62.3748337082288,62.23490037016886,18.098499178901967,17.939461727361692,2.625168552811676e-05,2.5670546321549834e-05,0.055233333333333336,0.07200647320935595,0.05920270079894041,0.0766346698843095,0.06966666666666665,0.06809634523809442
1986-10-01,45.80805374267695,45.85218318095071,29.04104209026456,28.898176345325346,8.281742432083929,8.45498686303797,109.43478817470888,110.32526543440217,62.639233569311656,62.54769539643631,18.06194274555458,17.993564549231213,2.6609417901232105e-05,2.5850349419941293e-05,0.05353333333333333,0.07073618704333183,0.06239008419083247,0.07561820772395647,0.06833333333333333,0.06679333338865424
1987-01-01,45.988376066791744,46.151810532180335,29.05599006982447,29.120616277589274,8.4844484756295,8.46746802069387,110.40794418990241,110.63603868889243,62.85785510383783,62.856455299428134,18.007022336003686,18.046931338874778,2.6765934847578423e-05,2.6015483613807398e-05,0.05536666666666666,0.06966480410965788,0.05661647627466304,0.07468203399000427,0.06599999999999999,0.06555291230779998
1987-04-01,46.35053564631939,46.44459838585825,29.44626916394302,29.33788298140396,8.434513680327576,8.474452923324867,110.69490749407134,110.92854193209585,63.15957967558243,63.16007964126009,18.087891484846203,18.09972657299074,2.6730555093621174e-05,2.6164694382980188e-05,0.05656666666666666,0.06877965981005307,0.07079681397854287,0.07381783591425989,0.06266666666666666,0.06439298114549016
1987-07-01,46.62769072309608,46.72950569455925,29.75812631798994,29.549231289070743,8.366695753719455,8.475914066268192,111.16244241407551,111.19896291537891,63.45315708011537,63.45745019274624,18.116838259853985,18.152091682659073,2.662268449380602e-05,2.629720080474827e-05,0.06043333333333334,0.06805915321033448,0.0686126872985442,0.07300600975495818,0.06,0.06333171848149087
1987-10-01,47.31160296492818,47.00541383047061,29.767385258017416,29.753970512591966,8.941402971046482,8.471809703007068,112.05013146477884,111.44331876076328,63.73518433758164,63.74743072668109,18.25941124799575,18.2041623936038,2.6641465108490473e-05,2.641259650803892e-05,0.058633333333333336,0.06747405025560452,0.06709175371096054,0.07222506363162413,0.05833333333333333,0.06238622394901894
1988-01-01,47.427330611886305,47.27112213066228,30.212686965440916,29.951531041186954,8.493562535274553,8.462040479536629,111.85483990626837,111.65758686200007,64.13569900608617,64.0288657936937,18.284707501392344,18.256053873605662,2.682490564279689e-05,2.6510709599479692e-05,0.05723333333333333,0.06699035075354252,0.08325185779314538,0.07145075983724754,0.057,0.06157151485724028
1988-04-01,47.94025110834024,47.525605959697344,30.40551002292495,30.141345781295314,8.632187361903013,8.446803558616354,113.184205304502,111.83811707937019,64.44090705319171,64.30057703933014,18.310610582466637,18.30791731917394,2.7018470103148708e-05,2.6591546427521757e-05,0.0621,0.0665685290637514,0.07807410270098547,0.07065565234611773,0.05466666666666666,0.060900075458686
1988-07-01,48.10322589593293,47.76792885632754,30.612007953364248,30.323007656336536,8.577529247648638,8.426325234489074,113.19809182340425,111.9813889690876,64.76223976231644,64.56143965773983,18.339437729767226,18.3599236628423,2.6879947279378824e-05,2.665534610666039e-05,0.07010000000000001,0.06616296140994644,0.07844495242445682,0.06981967081874656,0.05466666666666666,0.060381532809101475
1988-10-01,48.6352561245264,47.99740885034471,30.936087695135754,30.496276473110044,8.671806188928574,8.400953883636735,114.21596055036247,112.08473814748695,65.07454179498048,64.81040627648525,18.403684628715133,18.41224747877088,2.682298135130938e-05,2.670265063456574e-05,0.07726666666666666,0.06572523118517816,0.0900128724472502,0.06892738144711766,0.05333333333333333,0.060021618083737065
1989-01-01,48.99286858471452,48.213575574762956,31.02625448950543,30.66109887984107,8.938383422905618,8.371136083964933,115.0288424566733,112.14628934400379,65.36443881587746,65.04654807363077,18.425056487075857,18.4650524467481,2.6620221948175326e-05,2.6734178376152037e-05,0.08539999999999999,0.06520938243161577,0.07991470022550229,0.06796874122421823,0.052000000000000005,0.059822490666504094
1989-04-01,49.259262007621565,48.416364122202175,31.19057350882122,30.817706542776158,8.78595305749785,8.33748554330418,115.21361592237658,112.16552933700737,65.75320512550489,65.26909806008358,18.467554375790698,18.51849874188206,2.646340560819382e-05,2.675075560497859e-05,0.08409999999999998,0.06457667258860447,0.0796092372488999,0.06694688557491058,0.052333333333333336,0.05978212976334492
1989-07-01,49.51156283895702,48.60620993762776,31.377617659161196,30.966574724965977,8.66253381591998,8.300952811311058,115.20512991787244,112.1437709284218,66.08658095432563,65.47748855109775,18.530203487342867,18.572723234838257,2.6715405204126306e-05,2.6753165446063685e-05,0.07843333333333334,0.0638009782314697,0.07361910634436075,0.06587241614843282,0.052333333333333336,0.059893625523535304
1989-10-01,49.4990406816603,48.784094953862954,31.468033934611846,31.108430352163438,8.576571699090094,8.262746812387292,114.94798243210778,112.0842500785871,66.38328899815149,65.67145881254531,18.523379271015934,18.627832352984548,2.6986070727176583e-05,2.6742034197632104e-05,0.07653333333333333,0.06286837801516901,0.06380856353647446,0.06476384856381932,0.05366666666666667,0.06014541259858229
1990-01-01,49.64091904518662,48.951591749801715,31.59622362233617,31.244278424240118,8.544437614957472,8.224275643638846,114.36930155506641,111.99212145757114,66.26632620930178,65.85113723470256,18.64902066129847,18.683907063100836,2.686899765013317e-05,2.6717984734231517e-05,0.0776,0.06177409581659863,0.07099248976841244,0.06364454012147686,0.053,0.06052120045737399
1990-04-01,49.71635217467033,49.11075026153503,31.559900534199397,31.375372502078605,8.464419442103537,8.187112599426003,113.62321573691014,111.87431865779935,66.53658214080365,66.01710931132145,18.730284310883054,18.7409634961176,2.6737428687494545e-05,2.668180855629737e-05,0.07746666666666667,0.060521896109728635,0.06462269473491089,0.06253725106867017,0.05333333333333333,0.061000649352591134
1990-07-01,49.63474803035912,49.26408406584937,31.741696294532378,31.503211659483597,8.258146859938021,8.152997514682525,112.76436573123587,111.73923449545035,66.76558930765079,66.17023641555213,18.76940660910019,18.7989960772039,2.673843414257924e-05,2.66344041045948e-05,0.07476666666666666,0.059125434558643754,0.06574529443821531,0.06146933412119332,0.057,0.06155871878662858
1990-10-01,49.050215020132434,49.41452041127846,31.595371206064517,31.629437668105794,7.739357165667405,8.12381240646873,111.96737728494637,111.59631470351978,66.90976059730409,66.31172159714382,18.62001407137628,18.857992496975825,2.6666913740803634e-05,2.657671328368196e-05,0.06989999999999999,0.05760895730902681,0.058630284107144215,0.060469445397131734,0.06133333333333334,0.062165576189369166
1991-01-01,48.71637177618935,49.56525613371813,31.26765879815302,31.75586938591031,7.463184538507333,8.101483641777847,110.64384848432196,111.45559687266578,66.95904264757365,66.44315752831137,18.63197361224213,18.9179217138535,2.6675765620959803e-05,2.650974756082219e-05,0.06023333333333333,0.056006486276628166,0.036280333487785255,0.05956891348976898,0.066,0.06278853979145407
1991-04-01,48.997126860070324,49.71929753962387,31.40406710235511,31.884333608220377,7.409640843560116,8.087685176909314,109.73389913741258,111.32729965729102,66.94583667278692,66.56652872351316,18.84151067238035,18.978601690010063,2.672977293346268e-05,2.6434575247901913e-05,0.0556,0.05435972527888,0.037931543965104675,0.05879791751658234,0.06833333333333333,0.06339440767173944
1991-07-01,49.12508408861468,49.87915009100342,31.451684690270937,32.016376819610215,7.5000500604412,8.083688184509091,109.337063174034,111.22108924174756,66.89131798588248,66.68416069829986,18.940653743708367,19.039666821418983,2.6560216796485654e-05,2.6352364413446838e-05,0.05376666666666666,0.052713019912624934,0.03290326773598151,0.05817208123254787,0.06866666666666667,0.06395198507171174
1991-10-01,49.159726282049164,50.04689492429035,31.389452096951683,32.153266598322126,7.680843313021281,8.090351142787124,108.84900435361166,111.14560341199275,66.83908129504606,66.79863489262559,19.014406568939595,19.100660232327492,2.6413489474134096e-05,2.626445798303736e-05,0.0454,0.051111490946406296,0.03415876640324278,0.057693986909171976,0.07100000000000001,0.0644331640613959
1992-01-01,49.63855172044756,50.224165374857186,31.987223702067787,32.2959340951378,7.464128367186865,8.108195622127708,107.9721660652419,111.10829123539678,66.8705804857075,66.91268116678589,19.297632190014223,19.16105674402207,2.648465130832575e-05,2.6172314622359943e-05,0.038933333333333334,0.0496009176779887,0.05856082850874733,0.05735042380952572,0.07366666666666667,0.06481278338681379
1992-04-01,50.06432700867202,50.41205811373605,32.152363048508796,32.44484117584226,7.83823618068742,8.137528422599976,108.15076664721283,111.11517634140071,66.84468020841507,67.0290736213472,19.444896146878033,19.220270245896586,2.6284411981208528e-05,2.6077468078694356e-05,0.0368,0.04822350972329528,0.05824597930394515,0.05711347168386399,0.07600000000000001,0.06506978606644886
1992-07-01,50.42354514719313,50.61132004109768,32.45782174697476,32.60026461724834,7.864276247938576,8.178284843868628,108.0291306947617,111.17034271782596,66.88346821206984,67.15057939769575,19.594767433464604,19.277793226836724,2.611540314836822e-05,2.5981624330743212e-05,0.030833333333333334,0.04701480945803376,0.06385220834531968,0.056955966785378655,0.07633333333333332,0.06518864879583451
1992-10-01,50.794158387440774,50.82249555474572,32.747688111320876,32.762303335759306,8.04368717291823,8.230252311399378,108.38706590812212,111.27606134680366,66.90265389873863,67.2798706097223,19.694417188968686,19.333253029751244,2.604028175609798e-05,2.588659288216771e-05,0.0307,0.04600321956433476,0.07679263565891459,0.05685145318452409,0.07366666666666667,0.06516067965421254
1993-01-01,50.75020880272915,51.046025564652794,32.80186333561175,32.93097034350838,8.173695397572542,8.293052796884714,109.0781076547412,111.43268234459269,67.00146826885485,67.41947395760198,19.586136152752992,19.386471103369498,2.5754973480364517e-05,2.579423973711755e-05,0.029599999999999994,0.04520702930175098,0.060753570199597595,0.056777785102729676,0.07133333333333333,0.06498415214866071
1993-04-01,50.92833427465796,51.28234716935518,33.04934442615104,33.106271832117116,8.186296333186915,8.366214845429528,110.09678428922838,111.6387912093673,67.14446114878703,67.57170333076171,19.521908663221673,19.437492733701216,2.565662171873353e-05,2.570649975518696e-05,0.029666666666666668,0.04463496341760741,0.06326816919574751,0.05672528000047128,0.07066666666666667,0.06466265602813956
1993-07-01,51.03649362092247,51.53172491595785,33.27624697793806,33.288134403331675,8.126656087645822,8.449206038691386,110.42303033338644,111.89153529741081,67.26506386277072,67.73863592383734,19.513518669813017,19.486489437374807,2.5559659297255784e-05,2.5625258528856007e-05,0.03003333333333334,0.044285992265915425,0.06156134025996418,0.05668674020391028,0.068,0.06420374927985002
1993-10-01,51.584356395737004,51.79421084556814,33.48365332856866,33.47644884839174,8.481082113830452,8.541382975680305,111.15505120733712,112.18711959954614,67.3539213506177,67.92210810801659,19.62939475212538,19.533688216307095,2.5499686766123826e-05,2.5552350232044167e-05,0.030600000000000002,0.04414973101521706,0.05698498214039027,0.056659057344955105,0.06633333333333333,0.06361874239764213
1994-01-01,51.961779347789744,52.069550155755195,33.74630600863153,33.67109755401777,8.77518619484978,8.641884007671111,111.56114663988865,112.5208291733885,67.55965123244995,68.12368754554127,19.705156078521966,19.579335926411844,2.5389930622567e-05,2.5489553607415714e-05,0.032433333333333335,0.044206886922221474,0.06246857408239759,0.056642169680549206,0.06566666666666666,0.06292131853206598
1994-04-01,52.549273772462094,52.35735554418951,33.95876331761195,33.87196608147332,9.17244813838139,8.749781903625072,113.15502648686085,112.8872795611159,67.84283051913032,68.3446138085535,19.716154573498898,19.623742211201865,2.5262371513323584e-05,2.5438607038730774e-05,0.03986666666666667,0.044429698661753295,0.05987940472291875,0.05663621917063315,0.062,0.062126857453006445
1994-07-01,52.71424969337011,52.65716795968241,34.17482839650548,34.0789859209681,9.000727633999972,8.86419597380153,114.16542979135997,113.28043773380016,68.18583439323581,68.58579994258487,19.629419557484987,19.66729863874446,2.5070950340054784e-05,2.540118718189994e-05,0.04476666666666666,0.04478304643764409,0.059184491671734785,0.056644989277898655,0.06,0.06125245477293255
1994-10-01,53.16947997796656,52.9686431484486,34.4230592048075,34.29214269872501,9.325274121787091,8.984468077312194,114.31379933489325,113.69437314823135,68.46883149236584,68.84786973815788,19.753572380475585,19.71045835357668,2.4861150218099178e-05,2.537886995730032e-05,0.0528,0.045228958558728515,0.06019833279555131,0.05667429045600765,0.056333333333333326,0.06031512681840519
1995-01-01,53.28270548599238,53.291468296276854,34.442141924151926,34.511483081504416,9.40370329368184,9.109992369279436,114.68946600535436,114.12363400522923,68.9188116168852,69.13121940085914,19.708230589043616,19.75365477347788,2.4728779924878035e-05,2.537304310671245e-05,0.05736666666666667,0.04572945309648438,0.052196788599035315,0.056731520347618206,0.05466666666666666,0.0593311071317522
1995-04-01,53.33013645469748,53.62545270774507,34.70652226667859,34.7371383840224,9.173181044035244,9.240343315870978,114.283830607492,114.56308019216404,69.32987049519419,69.43602783554049,19.73014743246963,19.797352176694176,2.4791031295751652e-05,2.5384796434854267e-05,0.055966666666666665,0.04625128002329029,0.05347795923396226,0.05682627912185058,0.05666666666666667,0.058314140634373235
1995-07-01,53.64540433156292,53.97039780101817,34.90184581232493,34.969200077622226,9.09958719977883,9.375255101442791,115.31385144078416,115.00784960699905,69.6379539453488,69.76235843734715,19.70077659033655,19.841990416899876,2.503946777303591e-05,2.541484831950236e-05,0.05366666666666667,0.04676846257000622,0.05173855786141979,0.056965332740482204,0.05666666666666667,0.05727505697237726
1995-10-01,53.86232387062952,54.32591439702069,35.034585270355,35.20774328184944,9.25219402924753,9.514400614827071,115.27016200716528,115.45282857070929,69.90766212277885,70.11022371561431,19.75856097888455,19.887971114336846,2.5092277385410478e-05,2.546358234318829e-05,0.05260000000000001,0.047261096084144215,0.04743227948295248,0.057153354465360524,0.05566666666666666,0.0562236561206434
1996-01-01,54.149874652395546,54.691398096106106,35.308291161595925,35.452802965601606,9.327380509109048,9.657250314751446,115.24025770760915,115.89301648324869,70.2504891279866,70.4795720794749,19.833406960322566,19.9356107825275,2.5226229620025283e-05,2.5531187829175502e-05,0.0493,0.04771358729077675,0.05515321949738783,0.05739175082403361,0.05533333333333334,0.05516935781010973
1996-04-01,54.91488182538503,55.06593416468614,35.68888284274811,35.704305456634785,9.696521952702184,9.803068385522568,116.04683935004259,116.32322217370587,70.57490429791552,70.8702361463268,19.990362879176562,19.985147701321992,2.5363118469221362e-05,2.5617661626126504e-05,0.050199999999999995,0.04811367972992371,0.05815012904346473,0.057675852672185494,0.055,0.05412123365330557
1996-07-01,55.25007646357818,55.44823816701604,35.83841870405783,35.962083422332086,10.017693151552166,9.950855206982256,116.66666636821607,116.73776846023831,70.95889945140495,71.28191224286289,20.004833929621935,20.03675853336997,2.5446646062249817e-05,2.572284739459153e-05,0.05096666666666667,0.04845010844954825,0.0551833670690276,0.05799959178342104,0.05266666666666667,0.05308845774746226
1996-10-01,55.65523827335417,55.83689366586415,36.06750116750138,36.225954941869006,9.973263970037808,10.099479399722824,117.64538419074371,117.1307302042783,71.39923849190558,71.71411375238581,19.999056065732994,20.09062550985095,2.554125181247364e-05,2.584646331722721e-05,0.04976666666666667,0.048712912447782336,0.05876745940931505,0.05835719635407717,0.05333333333333333,0.05208075341877781
1997-01-01,55.75498944843365,56.23031777017702,36.22327023501891,36.495654015920984,10.150080202549692,10.247784090168858,118.10559280459138,117.49607053590465,71.69906424302982,72.16614730107636,19.954833124095167,20.146913296823612,2.5585148736658884e-05,2.5988082807976353e-05,0.0506,0.048893703571643576,0.058957844235047796,0.058741134440044265,0.052333333333333336,0.05110758037402472
